FID	IID	Pheno
7923	7923	1.361608196903
9027	9027	0.82023308066273
4189	4189	1.03343096203208
9774	9774	-0.560243185988208
8992	8992	0.647378003915286
8668	8668	-1.42190874629342
1864	1864	-0.532268929474845
9651	9651	-0.595734117080635
5640	5640	1.16487770864045
3209	3209	-1.14277932007067
2683	2683	1.03758984982907
3485	3485	-0.0991445117096892
1768	1768	-0.606787103271292
5158	5158	1.07324072779886
3173	3173	-0.18499931231081
9132	9132	-1.23393515225579
6616	6616	1.24950004143761
3995	3995	-0.72674656762849
2647	2647	0.303732309430197
1197	1197	-1.08530831282355
7865	7865	0.120616318200558
5641	5641	0.374331008378922
6535	6535	-0.144379450601158
3797	3797	1.43296591235432
147	147	-0.361532423457389
7162	7162	0.299754255473045
4389	4389	0.319873495569047
8573	8573	-0.984394745899654
1823	1823	0.168531640122108
5235	5235	-1.014351350613
2317	2317	1.0415652759047
563	563	-1.55064983760429
3558	3558	0.176522695327829
3910	3910	-0.784481444497073
3642	3642	0.288674122237014
6000	6000	-1.01482473229831
4693	4693	-0.0742158133596201
529	529	0.480017613969706
1886	1886	0.36056057206886
1350	1350	0.305446997660492
3596	3596	0.381577847803105
5967	5967	-0.0380974042249488
3682	3682	1.20944433988246
3741	3741	-0.0708126316698987
5909	5909	-1.00863679320865
7397	7397	1.07672478868626
3040	3040	-0.234591830470768
9535	9535	0.0827020729064543
2665	2665	0.855250212476131
7881	7881	-2.00208391115471
9246	9246	0.208458704293564
6159	6159	-1.05613939985922
5138	5138	-0.277160204983396
7570	7570	0.444034803956521
881	881	-0.426863401548559
4336	4336	-0.482441590478942
7669	7669	0.979953980284642
8651	8651	-0.611470218061302
4635	4635	0.589095568743221
9876	9876	0.606036186718026
34	34	-0.669968632316467
7369	7369	0.537915386920741
5675	5675	0.481330019319382
1190	1190	1.34629083960917
2584	2584	0.494949619610804
2389	2389	0.874808184476782
867	867	0.900084223247717
6217	6217	-0.308676880797298
4497	4497	-0.218048393344897
3866	3866	-0.0514895484648386
1712	1712	-0.876603250594534
9461	9461	-1.11682808419627
8108	8108	2.11199372017899
1598	1598	-0.583081219433233
9001	9001	-0.14729835326662
2502	2502	0.15218380725656
5489	5489	-0.579242859037744
1177	1177	0.0174069165904058
502	502	0.847340004494834
6766	6766	-0.43230628352683
8497	8497	-0.361401090222134
5571	5571	-2.10657987679097
115	115	-0.189248320380276
6497	6497	-0.0623293856618931
8749	8749	-1.78147324679451
1414	1414	-1.08289811225759
1295	1295	1.84024950315603
546	546	-0.363484595364467
5436	5436	0.207055144474075
9859	9859	0.821479207214766
4787	4787	-1.81804515871777
5236	5236	0.620957566238411
3074	3074	1.22618754586516
4814	4814	-0.544936392290726
3904	3904	-0.357348400328532
6895	6895	-0.286346121180163
1361	1361	-1.30915557387766
8065	8065	1.19154533255338
1091	1091	-1.32743005143679
3863	3863	-1.12411739503226
6032	6032	1.37289019495455
8442	8442	-1.8042046821406
2970	2970	0.834132249000561
6335	6335	0.591057382941186
7960	7960	0.697814626669206
1812	1812	-0.936575914182411
3170	3170	0.813254577218203
6105	6105	-0.352004955707189
3214	3214	1.33926233819868
6863	6863	0.894938396657217
9634	9634	1.96949961411712
8398	8398	-0.654203425404935
8528	8528	2.01410689274672
5409	5409	-1.10983359691165
8320	8320	-0.0150063387116704
5123	5123	0.905677888583612
1225	1225	0.0879979040858203
6025	6025	-0.815157241346227
4701	4701	-1.67088705668792
607	607	0.911447804936281
8611	8611	-0.212376622880405
2406	2406	-1.45600993299646
6725	6725	0.810506583359418
3336	3336	1.07452498151197
2379	2379	0.0115239077263066
5337	5337	0.740353155713559
9166	9166	2.08928287911727
2642	2642	-0.162302460276363
2435	2435	1.58617547590601
6600	6600	1.81668050315442
7575	7575	-0.373638099131168
2481	2481	0.300804046814283
457	457	-0.682665887866778
7628	7628	1.09489532840244
7203	7203	0.55708494375058
514	514	-0.793523204360545
3366	3366	-0.662000451751482
3199	3199	0.961916148050867
4192	4192	1.89637531907024
3120	3120	-1.86696480115176
134	134	0.301087779554819
2424	2424	0.20430046164446
3497	3497	0.2146614864159
9444	9444	-0.60172689876792
3646	3646	-0.195679729641256
1312	1312	0.292884379267358
6965	6965	-0.243554395478873
6223	6223	0.0151218481831245
6078	6078	-2.33475819222632
7105	7105	0.401924961555551
6759	6759	-0.573847245729318
5260	5260	0.617306311515933
1582	1582	-0.871909173851988
6434	6434	-0.523645732119408
4291	4291	-0.894392784226324
2271	2271	0.37056428805176
9578	9578	0.980271238614808
1709	1709	0.446060565545889
4937	4937	3.51253482632466
5758	5758	-0.0539193561481666
824	824	1.88956660921066
1727	1727	-0.733826391555854
7985	7985	2.29492759034154
8116	8116	-1.06767106056881
5425	5425	0.311941251023581
9324	9324	1.14880011176701
2812	2812	2.21316124115135
6541	6541	1.14139290986567
1256	1256	-0.223535139533748
2131	2131	0.249710761697427
3009	3009	-1.53350269540547
5069	5069	-0.672292161029476
3949	3949	0.659017602109933
2931	2931	-3.06820977207297
8490	8490	-0.194991708541742
2241	2241	2.09987249225059
1288	1288	-0.826651283267171
7747	7747	1.57155067467851
180	180	-0.354030535104352
9421	9421	-0.244585089198914
8839	8839	0.535978185539331
729	729	0.373066316391987
3013	3013	1.58573416962366
9879	9879	1.36632459601625
9749	9749	-0.839731006663475
7924	7924	0.718547027154598
624	624	0.169006249359035
8458	8458	0.242768395410848
6713	6713	1.23520354895769
7801	7801	-1.31359167779285
5905	5905	-0.867215592897287
8602	8602	0.436709912587976
5582	5582	-0.435667164711194
4970	4970	-0.328758129403237
7974	7974	-0.220924839103852
4414	4414	0.979859195096426
3258	3258	0.795234202693396
3017	3017	1.58981347298712
9446	9446	-0.0963624054842678
8127	8127	-0.197356854309939
4383	4383	0.0683874502220586
3697	3697	-0.255902689006707
962	962	-0.593270652695228
4359	4359	0.410308114936112
9657	9657	-0.580003832024699
7007	7007	0.0395051818639117
24	24	0.180771833721105
2635	2635	-0.462357850889837
6906	6906	-2.07971167880353
1923	1923	1.21400828343118
407	407	-0.913817245009385
7777	7777	0.519039423960776
9423	9423	-0.454668091554585
4039	4039	-0.162253535677012
4821	4821	1.85667712776038
634	634	-0.158880696699856
8837	8837	-0.473489995087938
4738	4738	-1.31267255536435
8181	8181	-0.345683064955729
5550	5550	0.126074566050895
1571	1571	-2.1764050634019
4057	4057	-0.978126859340519
6402	6402	0.871431663542119
8936	8936	1.33329184235399
1047	1047	0.0814131546848155
3692	3692	-0.0740120548953995
6166	6166	0.351502117104396
6796	6796	-0.037734073855337
8344	8344	0.474412528516647
3814	3814	0.480058636265773
524	524	0.165523257369005
9902	9902	-1.04485291466612
6626	6626	0.0544033868735535
7320	7320	0.199836934053979
3279	3279	0.355161161023775
9661	9661	2.74043681175592
3163	3163	-0.724748590719464
9508	9508	0.0401273574178342
8103	8103	-0.361569558136083
4002	4002	-0.979509317338379
2855	2855	-0.717218415587466
9753	9753	-0.970092463679855
7671	7671	-0.0699533067481062
8329	8329	0.184134254022011
3639	3639	0.603856247771609
486	486	-0.166291885268153
9759	9759	-1.09490389374553
9696	9696	-3.80636455632464
2988	2988	-0.40021519195657
1344	1344	-0.166123190027407
5739	5739	0.0596881842962991
2432	2432	0.256378748302027
7496	7496	0.370162721064941
9046	9046	-0.649767735233742
2577	2577	-0.957846519080635
3086	3086	-0.276738386376568
3907	3907	-0.236954634508248
1260	1260	1.33019356285582
9690	9690	0.799331610762641
1952	1952	-2.79684944298072
3405	3405	1.73577059122731
1343	1343	-1.6431786827044
9072	9072	-0.456691464647578
4491	4491	1.67258615820495
5153	5153	1.03408882695672
8596	8596	-0.200919339666231
5255	5255	0.567159348192413
1775	1775	0.834840675231115
2201	2201	-0.839985827551676
5095	5095	1.32891108498927
6038	6038	-0.753746191061229
6279	6279	1.64217500300934
400	400	0.85996834013442
7161	7161	-0.797983400819881
2182	2182	-0.573940574188322
4333	4333	0.489323002559176
9123	9123	-0.731537314341091
6128	6128	0.290824612747124
2437	2437	1.05717228738697
8624	8624	-0.116607726359969
7313	7313	-0.566679948424287
5660	5660	0.504834407430925
6820	6820	0.64591291239648
4300	4300	0.805112051347289
2421	2421	1.0291824431141
4667	4667	-0.207588234804174
3537	3537	0.44843861396894
559	559	1.79694036447079
251	251	0.452764910196752
7727	7727	0.518180039049929
9641	9641	-0.296668039580107
9075	9075	-1.66580265725614
6098	6098	0.47368036234723
8867	8867	1.3958714675916
3854	3854	-0.606705559416937
7399	7399	0.48359381570954
1910	1910	-0.840434824478878
67	67	0.378391950208044
1391	1391	0.469627654392531
4330	4330	1.16182887236066
1417	1417	1.35339467592984
8965	8965	0.0343967026436303
2438	2438	-1.64270909839488
5963	5963	0.187164056148662
4646	4646	-0.699021634277175
6495	6495	-0.420337192597822
3322	3322	-1.6500340434857
2809	2809	1.30353403011864
8099	8099	1.25722960283574
1895	1895	0.395439285829738
9755	9755	-0.859981176130336
3302	3302	-3.274327204388
1867	1867	2.21184308591766
7767	7767	-0.517751387976312
6041	6041	0.713932655789889
7231	7231	0.789291784770436
2258	2258	0.263997697355431
6589	6589	-0.584280643632853
59	59	-0.37765084757451
3844	3844	0.566678775503773
6896	6896	-0.0221695240271846
7763	7763	1.08553574802954
4512	4512	1.41657051914077
2969	2969	-2.26797575464636
9489	9489	-0.329726218256301
4804	4804	0.679028757928189
7640	7640	0.136179049593484
9953	9953	-0.0270053579452402
9234	9234	-0.835508558246432
290	290	1.04391921903795
6822	6822	2.27304431463741
9706	9706	1.67441721696737
1815	1815	-0.291870995413984
211	211	0.909586147742263
2596	2596	0.079846930720984
6565	6565	0.569570627511811
9571	9571	-0.0361388426325973
4166	4166	-1.41235586717506
5251	5251	0.407932408423548
3184	3184	0.645445356128891
3965	3965	-1.18190504543995
4843	4843	-0.162137695483461
6053	6053	0.312981559088129
9073	9073	0.239586227829803
8774	8774	-0.68769387888976
2851	2851	1.28263263473371
3913	3913	1.71153003875107
8687	8687	0.99719709951768
7326	7326	1.30946342713229
4954	4954	-1.11291710169632
6269	6269	-0.124379055759013
4698	4698	-0.211734301563078
4590	4590	-0.0952363679158775
9275	9275	-0.806937658001592
7541	7541	-1.44099126722368
1998	1998	0.316867964795749
1855	1855	0.640298244107471
4064	4064	0.97866550810269
4967	4967	0.834626122501851
8968	8968	1.13535090485579
6918	6918	0.794231222300794
4526	4526	-0.00406286070590558
7344	7344	1.40501649281979
9173	9173	1.02017696196879
8580	8580	0.835825035908558
9718	9718	-0.131785546874514
3535	3535	-0.285313257658414
3843	3843	-1.96427314295119
2657	2657	0.925258024004196
6252	6252	-1.08877038089232
4358	4358	0.927678962934221
8974	8974	0.567139759268845
2031	2031	0.598450353067313
5008	5008	-0.197541773389561
8691	8691	-1.37433958179288
402	402	-1.66070052529936
8461	8461	-0.066906391846664
5268	5268	-0.115903226673349
619	619	-0.981406854426607
4412	4412	-0.867425254145413
1829	1829	-1.24431110866954
6185	6185	-0.229387011871194
7120	7120	-0.387966874041828
2290	2290	-0.308066149933526
8539	8539	2.53230742993817
2914	2914	-0.0137606155058231
633	633	-1.21536843998347
4704	4704	0.494290518765139
2367	2367	0.489353074135724
4405	4405	0.905457563892937
3776	3776	-0.443973005801869
3122	3122	0.587674190778814
5501	5501	-1.41105532994489
5442	5442	-0.0556141119482205
6824	6824	-1.00634183820786
8185	8185	0.163371996472805
3966	3966	-1.49257843130487
2491	2491	-0.291577430616694
2551	2551	-1.60471155869991
6658	6658	0.904091952086484
6984	6984	-2.00286588444733
3688	3688	-0.105111977172804
4783	4783	0.218391088034648
8868	8868	1.47874983076066
2975	2975	-1.69386983283204
7452	7452	-1.06866088602443
3459	3459	0.895457945402128
4744	4744	0.301607944781533
15	15	0.474640442636122
7472	7472	-0.14093194669089
4408	4408	-1.48088508336413
255	255	-1.69921912506198
6494	6494	-0.837255684659451
8648	8648	-0.165809028712722
42	42	2.00090082427009
8279	8279	0.173990960794993
3291	3291	0.528312721379469
6968	6968	0.141703517481404
30	30	-0.641999495754516
4018	4018	-1.91567690079512
7112	7112	-0.34369540652768
4251	4251	-0.28139205848613
2098	2098	-0.319962083239695
2745	2745	0.225383403248194
3722	3722	0.678856960298272
7723	7723	0.938918670565445
5112	5112	2.43217438260872
8776	8776	0.266155338819297
656	656	-0.780998583951598
9649	9649	0.789836895743451
9881	9881	-0.667305253705627
3508	3508	0.716959927370201
9619	9619	-1.18090218511171
7637	7637	-1.73476250561852
611	611	-1.1635446662771
343	343	-0.43541835697368
4331	4331	0.377462232744233
7714	7714	0.117224976390515
7097	7097	-0.67119075215507
9725	9725	-0.942276800536497
5376	5376	3.04731707330628
8586	8586	-0.602801145662518
3443	3443	-1.92855294062147
586	586	0.230756032742256
4355	4355	0.257073549599797
1634	1634	-1.41205906531136
3089	3089	1.24906275934768
7075	7075	0.988362896471613
547	547	-0.65161410002072
2495	2495	-1.2473495258592
2391	2391	2.23706978202014
5020	5020	1.56144395197173
7453	7453	1.36244676151801
806	806	-1.15042350294079
1857	1857	1.04885158765297
5682	5682	0.585611674889426
6893	6893	-0.86886298539899
9843	9843	-0.964620014944892
1601	1601	-0.719746440832126
3643	3643	1.21464852512619
7869	7869	0.664364910508234
2728	2728	0.468955231398814
397	397	-0.196393058317506
9325	9325	-0.410427420576792
3342	3342	0.903571843796219
8760	8760	-0.600831502893922
2767	2767	-0.729969151958194
3880	3880	0.482226815598508
5289	5289	0.837451482029162
2634	2634	-0.706226150439205
6137	6137	0.683429845321255
3607	3607	1.01185725549783
5060	5060	-0.179155482117159
808	808	1.7262073606771
3475	3475	1.47770461578114
7434	7434	0.702374329791325
8073	8073	0.585063320549371
3721	3721	1.36148654459813
2458	2458	-0.448956629353478
6470	6470	0.376601641247045
5504	5504	-0.340054261667529
1037	1037	-2.31532345439811
740	740	-0.0808044415319822
4035	4035	-1.0029781938815
2561	2561	-0.449765104048754
8976	8976	1.14889183987811
6639	6639	0.571501726672125
2100	2100	-0.281879210023094
3389	3389	-2.10592750039137
1378	1378	-0.0618895502886142
5057	5057	-0.0345000330687356
2037	2037	0.922081953217555
8283	8283	-0.63493525508568
1933	1933	0.415050633744442
4135	4135	-1.00872072364357
3683	3683	0.650101720920549
8152	8152	-1.89981027164415
9907	9907	-2.41282151400501
6323	6323	-0.155910309229256
1244	1244	0.14057578662134
3423	3423	2.02986344172774
5942	5942	0.660100609400765
3788	3788	0.875627810702787
1581	1581	-0.562962071750324
1030	1030	0.910257948786001
2123	2123	-1.6229575122771
7398	7398	-1.16378988783492
1148	1148	-0.0842929269389622
331	331	0.343516933164118
2527	2527	-1.29536826575931
869	869	-0.346479506916414
5175	5175	-1.37084093417715
6611	6611	0.539725840554206
3512	3512	-1.31952631121256
5075	5075	1.20892300311648
174	174	-0.302243951049465
1120	1120	0.0985411632365815
6732	6732	1.22886339282958
3893	3893	-0.139517253163789
7490	7490	0.681112096362501
4282	4282	0.335013481907237
649	649	0.854660017402449
3680	3680	1.01047274153046
279	279	0.838893350074618
3151	3151	0.492814871952527
9771	9771	1.3918323661642
8364	8364	-0.0925696651668579
7064	7064	-0.246087319972071
2823	2823	-1.5639874121374
424	424	-0.4378441221034
1012	1012	0.271294140800198
6729	6729	0.626420436962768
8548	8548	0.0166944840683253
3609	3609	-0.139379016520127
6367	6367	0.303418461446999
9397	9397	0.292984217471798
2395	2395	0.893752123909473
5684	5684	0.738843092094212
7372	7372	0.488677950608547
1937	1937	-0.250561600422676
5885	5885	-0.72496451332113
9190	9190	-0.882479177997841
7877	7877	-0.372420156368711
2489	2489	1.41694860356089
1950	1950	0.721280635021273
5996	5996	0.683549993253517
7585	7585	2.08790764087479
6478	6478	0.20950466718012
4229	4229	-0.774165666096277
5874	5874	0.0889746910526305
6659	6659	-0.658552611708506
9679	9679	-0.871672968719258
7006	7006	0.134762453794592
790	790	-1.21907517093969
9514	9514	-0.4209066810793
6034	6034	-0.343772103955573
7798	7798	1.10361359878498
8202	8202	-1.06836416583456
6017	6017	-0.114634867406683
6889	6889	-0.214047581002912
3950	3950	-0.0760891003220027
9110	9110	1.25847735520548
1265	1265	0.550078029910518
1238	1238	0.352005572156906
8255	8255	-0.348376016421025
7830	7830	-0.297774044579867
8375	8375	-0.596047141745379
4959	4959	-0.862826211609887
5281	5281	-1.66275672323055
4525	4525	-1.11353740994428
6601	6601	-0.321126204097226
3141	3141	-1.06633641798559
6300	6300	-0.692765996709583
3115	3115	0.560380618689261
3071	3071	-0.0136679576733947
7251	7251	-0.408470101035021
1395	1395	0.40510862181078
2356	2356	2.15721159777573
6975	6975	-0.565332642257627
8552	8552	-1.48112463859132
2118	2118	-1.13400252399474
6123	6123	-0.707678985310341
9026	9026	0.207775746587606
5232	5232	-0.261010884648927
2715	2715	-0.261788308262572
2826	2826	-0.122748789134652
8946	8946	1.50341908604718
3835	3835	0.336817266680194
4063	4063	0.184540527573122
6197	6197	2.01047351282417
1951	1951	1.4611882550444
8176	8176	-0.652946729221583
7533	7533	1.13777809661593
5189	5189	-0.194835431306758
5247	5247	0.883293706651286
1407	1407	0.906564545097668
4544	4544	0.475394958072791
5073	5073	0.492206380442129
2708	2708	1.02987047924084
8142	8142	0.154295552027202
3601	3601	1.72373748038668
9273	9273	1.64411501737876
4841	4841	-0.451545100252156
9483	9483	-0.897701901537963
613	613	0.475320252939063
8225	8225	-1.56966150758494
1174	1174	1.07447913850835
4515	4515	0.306297220890533
9530	9530	-0.555660492143877
6731	6731	1.37298495712932
2117	2117	-0.513664890875482
8695	8695	0.38416354441208
3242	3242	-0.0235876204690833
374	374	0.19499539192445
4613	4613	-2.20017321335591
2644	2644	-1.26840038404208
1681	1681	1.5290138490773
5146	5146	-1.23222170897113
1664	1664	1.78597032774273
1408	1408	-0.784541236454924
1604	1604	0.473314175146421
3476	3476	-1.02905430163948
7782	7782	1.10013744418873
8327	8327	0.124677491608359
9314	9314	0.061174297466706
4273	4273	0.0643294559371963
6866	6866	1.6103000943318
3789	3789	0.400770827515206
5097	5097	-0.475907915221844
9375	9375	1.40150707620077
9519	9519	-1.12248878990631
8062	8062	0.718975139409579
6066	6066	1.4927174167853
8828	8828	1.61826550316643
7743	7743	-0.951278995550727
8435	8435	-0.676629489372436
1487	1487	0.57256213162492
1757	1757	2.62147191492062
5731	5731	0.41490662946265
7878	7878	0.447722397044534
6203	6203	-0.522355266554307
3200	3200	-1.98599969981961
6747	6747	0.0817753445763482
3188	3188	0.919183700749482
277	277	0.571990732120133
5221	5221	0.253211185902812
6503	6503	-1.37140061008058
6809	6809	1.23956922650908
7106	7106	-1.75810749845586
3103	3103	0.632929429572728
5740	5740	-0.617480110075871
953	953	-0.771403717257139
5893	5893	0.246153174470738
8203	8203	-1.28789428454083
2223	2223	-1.62826105615086
140	140	-0.492386367403104
7703	7703	0.122322090656487
818	818	-0.66419042913738
7995	7995	-0.77211768746748
9648	9648	0.646621454961418
7760	7760	0.382382659383622
4741	4741	-2.72752160600696
7913	7913	-0.782287491475762
7641	7641	1.81678331629835
7482	7482	-0.316272575275026
7572	7572	-0.570117153527097
4020	4020	1.38405419288503
2757	2757	-0.775196103509923
9871	9871	-2.55920765988392
5825	5825	0.00957472750124679
5302	5302	-0.132155724230045
3795	3795	-0.469344093279115
4826	4826	0.662887141322887
298	298	-0.193821716926547
351	351	-1.16026905589774
4985	4985	-1.02738414040682
1353	1353	1.15894682384904
2414	2414	0.353377807757667
9416	9416	-1.92963313898132
3238	3238	1.07557577180065
203	203	-1.05448015632581
9304	9304	-1.05020230506441
868	868	-0.708945189245428
558	558	1.22481359022253
3837	3837	-0.304382969330302
6343	6343	-0.664285223231921
4576	4576	-0.799539070354095
5881	5881	1.43953794033527
3923	3923	-0.108025140473357
5576	5576	0.101042666476639
1631	1631	0.0116374188681911
4311	4311	0.285204648713425
6392	6392	0.445635206564578
6394	6394	0.229413943684927
4632	4632	1.48951961760975
5371	5371	-1.17896548381697
4790	4790	-0.107098575101826
3541	3541	0.928926638635124
570	570	0.675105577185138
5964	5964	-0.32636858583659
3942	3942	0.726089883587068
4093	4093	-0.0732281625981307
4554	4554	0.146935271536757
1117	1117	1.184049356289
6264	6264	0.474665781271088
3951	3951	-0.499338409217752
8564	8564	0.9789415113568
4523	4523	2.10327911083466
6957	6957	0.944763034156176
6648	6648	0.386344222005649
9707	9707	0.590339018669252
4398	4398	0.729984447195059
7093	7093	-1.48228231657102
5724	5724	0.66379409911021
5914	5914	0.667045742423026
6227	6227	-0.339357522423998
7456	7456	-0.972024416947026
7518	7518	-0.530084245261528
1693	1693	0.270147927343813
7866	7866	0.210146709990562
9628	9628	2.30929781727504
4473	4473	-0.550572749225548
3806	3806	-0.868630211052481
9856	9856	0.168636724288121
5222	5222	-0.787010148834611
8533	8533	0.411267309016463
4380	4380	0.668880243516259
190	190	1.49586867920052
8470	8470	-1.05448920308965
6670	6670	1.84244157439072
9671	9671	0.137859811686674
5113	5113	-0.829028159370785
3157	3157	-1.04350364223788
1771	1771	1.09286979957836
5299	5299	-0.670241721437249
8241	8241	0.369870391192866
9618	9618	-1.04192357101135
7551	7551	0.137141776435145
7909	7909	-0.00554983396385261
1296	1296	-0.835069007735469
6060	6060	-0.223476500265549
1189	1189	0.494287568776082
8473	8473	-0.262419050374677
4074	4074	0.446679159662832
5728	5728	0.0827622681217816
6144	6144	-2.18584301693839
9783	9783	-0.369901859543262
6161	6161	-1.114252204051
6961	6961	-1.95213869211002
2053	2053	2.43513087191179
8494	8494	-0.53045730145936
1411	1411	-1.45971276863991
1182	1182	-0.689881536905041
7955	7955	-0.386969635893912
3138	3138	0.0165445427106081
971	971	-0.153757914219453
8326	8326	1.15091012876039
485	485	0.183891646814546
9305	9305	0.155741849926882
265	265	0.848183884061686
9280	9280	0.874837613808902
1656	1656	0.782978344189461
469	469	-0.429064030631444
7571	7571	0.136252635418476
1971	1971	0.162068517103854
4945	4945	-0.498445948029452
7719	7719	-0.177542432054367
6120	6120	1.23365951694302
5776	5776	-1.49601002046052
9702	9702	2.05345726424297
1257	1257	-2.27003461763086
2752	2752	-0.544644003638978
5152	5152	1.14444497264036
1735	1735	-1.02553084792808
3345	3345	-0.823701339471492
8154	8154	0.579476702665155
5463	5463	-1.12895114701342
6510	6510	0.876505152230137
8159	8159	0.151037829038356
9588	9588	0.332057395381675
572	572	-0.502340676084237
9640	9640	1.19381620333984
8647	8647	0.187896196389507
1205	1205	-0.779562402486156
1513	1513	-2.21642629156422
4878	4878	1.14475793381117
7543	7543	-0.169937095381589
1875	1875	1.84143106402011
7819	7819	-0.529138888741612
8031	8031	-0.571856656736253
283	283	0.964022285762712
2374	2374	2.16357159230137
1157	1157	0.655396120724973
4810	4810	-0.501393168545586
6388	6388	1.91905694510266
1392	1392	0.724013819473432
4722	4722	-0.917457788399754
3937	3937	0.909964415151999
5681	5681	-1.15497560398132
2300	2300	0.979376160149954
6676	6676	0.897242935443781
7685	7685	1.35780862567852
8106	8106	-0.332876703801575
7790	7790	0.0335970223662074
7566	7566	-2.20123985300455
3159	3159	-0.98549283177591
759	759	-0.319396284072676
8762	8762	-0.111426980295158
9200	9200	-1.12756277754126
4432	4432	0.291710050120777
6246	6246	-0.0863297590878714
3093	3093	-0.360011611474958
5807	5807	-0.11854662052196
3231	3231	1.79985448658984
4079	4079	0.244180725970824
7816	7816	2.01039682809735
2445	2445	-0.516041075373509
1728	1728	0.345388760319803
2042	2042	-0.617024344547234
4735	4735	0.929216005600958
5643	5643	0.824877289751708
9307	9307	0.597979605089793
5126	5126	0.437123327366977
1839	1839	0.587374386903206
9309	9309	0.669395432638651
4150	4150	1.54617487465628
23	23	-0.223668872896453
7845	7845	1.32133671526741
6196	6196	0.575677670972106
1621	1621	-0.0976522649712039
794	794	0.882226736212265
5176	5176	1.90845579991619
6532	6532	0.423942794216766
3332	3332	-0.740698476752768
3168	3168	0.0811498049498412
4898	4898	0.0626534707680241
911	911	-1.49179746309866
2237	2237	0.82380459494883
7420	7420	1.95763423413728
5856	5856	-0.0723546929909726
802	802	-0.159522273569904
6892	6892	1.76119554540509
1007	1007	-1.18798145113523
131	131	2.04343190186017
8366	8366	-0.45009672476694
387	387	1.60069806173228
4659	4659	-2.70628657425726
7122	7122	-0.245973630389538
3867	3867	1.95781276246792
8153	8153	-1.03163770225293
7201	7201	-0.467355449584029
3100	3100	0.82437926862744
2444	2444	1.36270940187789
7234	7234	0.0622107879056194
1626	1626	-1.21212986450959
6869	6869	1.95803027161045
1835	1835	0.286096984925538
7957	7957	-2.08756897994915
1167	1167	1.00280820104857
7155	7155	-0.464387627616842
1826	1826	-1.1538285235985
3952	3952	-0.190481641214828
5347	5347	0.472848628961633
1965	1965	-1.23185187185103
3667	3667	-0.040447601197609
7373	7373	-0.287408582738559
8293	8293	0.596580010162603
4697	4697	-0.555378433350377
4185	4185	0.396419945509117
6903	6903	0.226415232901564
5937	5937	-1.25474393610645
7330	7330	0.294545926513051
6164	6164	-0.200012693367764
4210	4210	1.61721617410285
5106	5106	0.0249323255618029
9471	9471	-0.395989589925977
2804	2804	-0.328283763509417
8595	8595	0.548498125187624
7035	7035	1.09940630018666
6920	6920	1.22101169817271
8308	8308	1.01046221138589
1071	1071	-0.146482764803433
9436	9436	0.349087942750897
1192	1192	0.0256982583677605
8386	8386	-0.693383292854637
5401	5401	1.03444726447785
2892	2892	1.51159427648983
4577	4577	0.862312776862541
3285	3285	-0.192356410640246
4703	4703	1.48555225117523
658	658	-0.529043115298508
466	466	-0.400053827978742
3430	3430	-1.42424277930566
5435	5435	1.57537963096921
781	781	-0.0948039864746768
5500	5500	0.288787193797273
5794	5794	-0.127988944371512
1354	1354	-0.601526194378739
4644	4644	1.68460968382301
4579	4579	0.371138772222101
4200	4200	0.933526667830688
730	730	-1.09173967312074
4934	4934	0.187637653919444
5180	5180	-0.220012939800113
1986	1986	-0.153015280203327
677	677	-0.587924165573965
7560	7560	-1.13897520147685
5969	5969	0.450479267540905
7574	7574	-0.320663818030326
4312	4312	-0.485411242024208
8957	8957	1.06320998744493
8036	8036	-1.77237274548242
6212	6212	-0.756608341710375
364	364	0.0960618449704952
8618	8618	-0.795036681580644
4802	4802	-1.1848356034256
2197	2197	1.19203685561697
2329	2329	-1.16445352513086
4305	4305	0.525035008748206
5642	5642	-0.471575294376446
1819	1819	1.96443283165981
6710	6710	-0.129670702066002
281	281	-0.24874139425133
1103	1103	-0.705572538543348
4882	4882	-2.12421874203793
2242	2242	-0.991383092994649
3004	3004	1.3989244028322
3876	3876	0.844203553659795
7384	7384	1.1696472883955
7382	7382	0.0642567915279523
7358	7358	-0.649350737287177
6130	6130	-0.432728299073769
1289	1289	0.179583201505372
4156	4156	-0.668435181316153
5071	5071	-0.93509602507538
8119	8119	0.573006189535721
6408	6408	1.41293715730321
7136	7136	-0.314026467233494
2418	2418	0.736020316121323
6692	6692	0.864214993426901
3559	3559	1.34931037590397
4973	4973	-0.389949293299028
7395	7395	0.15794077714707
4117	4117	1.17661998576752
8910	8910	0.220013909839305
9249	9249	-1.38711824399819
4201	4201	-1.35893696662074
789	789	-0.948352891041382
2105	2105	0.133247006660338
5933	5933	-0.26296758612083
7718	7718	0.918183603476562
399	399	0.984081128539787
7562	7562	1.58464918378919
9042	9042	0.878656776994255
9320	9320	-0.448328672324973
8937	8937	0.412072673688578
9878	9878	-1.05314739015432
768	768	-2.15207256586786
2183	2183	0.278492624854913
6259	6259	-1.24412942690818
4758	4758	-0.77000549891115
8332	8332	0.819446601193724
4077	4077	-1.25818343644269
6837	6837	-0.60473042154332
87	87	-1.07755179877467
5406	5406	0.277485187145242
8489	8489	0.932955378803829
4191	4191	0.196193616828441
4718	4718	0.575230044379635
2343	2343	-0.247871231582322
8559	8559	0.097837197582779
5200	5200	0.721083915759426
9036	9036	0.210946177679541
5391	5391	-0.950933945309824
